RA,DEC
37.39923,-48.63192
42.09174,13.93503
53.44879,-19.49204
64.17328,-13.16586
88.38905,-20.26684
97.87363,39.23343
118.99014,-59.86823
119.55775,8.15044
119.94705,25.35688
120.93543,35.3428
139.86377,33.79085
140.84276,22.63018
144.82191,36.56229
147.53896,33.56932
155.18251,-37.77957
161.04805,-9.05321
175.28459,31.10641
195.7567,-17.77305
196.45625,80.34283
199.94287,47.71552
201.27242,-0.90311
206.71246,14.41499
209.46912,23.09001
212.15103,-35.20329
218.18283,30.22473
226.06607,28.56975
240.60233,18.26628
248.50763,-27.59642
262.8512,-71.62998
274.49939,28.58908
277.22733,29.54293
290.53555,47.15504
290.61389,-9.14283
306.48734,-0.51886
314.4744,-54.80914
329.39401,16.64362
342.94675,43.88925
345.92938,13.92656
355.14005,27.24231
4.56317,53.94368
15.14557,-47.86767
19.83106,-16.64105
26.0313,-36.19084
26.23618,-22.91894
32.88987,13.91713
36.53783,27.294
37.47636,-11.11729
48.59062,-7.73057
48.69713,-84.47691
49.74655,-11.94661
71.93896,1.81927
77.7668,-13.3263
83.35448,-36.3404
86.24189,-46.89981
91.36463,-45.18017
97.83571,-22.37206
102.09129,-41.83847
108.52927,46.00579
109.98958,46.01615
124.35044,51.73203
129.53928,-6.91789
152.52571,13.08139
153.17883,39.37393
155.45963,15.71473
159.38628,-43.36901
160.42265,-27.42533
160.54585,30.7986
174.87978,7.76318
181.12617,-54.09267
185.15054,-21.28927
197.49229,-50.29066
199.96143,-20.99185
209.38158,-24.73889
217.62991,52.70717
221.67702,10.9817
226.30679,8.79661
233.08881,-12.39526
242.84831,52.45482
253.21359,-62.44019
259.6478,-18.44261
270.71606,48.89932
283.66791,64.83079
301.15527,-10.18242
312.2019,5.06861
312.22144,-22.05126
312.95132,73.94334
316.37149,-44.11153
325.73322,-30.13268
327.75293,15.46885
329.34747,-31.69255
330.4054,-15.91278
333.57401,6.28367
339.02811,22.62369
351.14084,54.83265
358.88995,-9.65475
1.09369,51.67496
11.06659,-28.63233
15.76265,27.45944
22.00607,-4.12819
23.24541,-10.45186
27.73807,-34.53841
28.92951,33.90836
31.24018,21.11717
40.85818,31.47089
41.08685,-16.65575
59.22623,0.22537
62.06299,-65.86147
70.28195,-44.26295
81.28349,0.3464
81.36899,65.36497
87.40159,-67.12987
98.63507,20.12612
108.58467,73.47342
114.23004,19.37512
131.93724,14.12078
156.03574,16.74188
157.14142,-50.39194
164.31691,66.75301
170.26784,-46.49067
171.70316,-30.49725
184.01115,14.18939
192.13214,30.22766
201.10606,30.95932
208.37347,-43.69538
209.10957,-27.20231
216.87225,-33.19384
220.12244,3.43278
225.22894,8.5823
227.37314,-37.8033
227.83714,11.39858
232.30138,29.63961
243.30418,17.80794
244.65953,-7.08932
254.13829,-6.92265
263.20535,56.90124
263.69092,58.93748
266.59683,-83.72852
271.93646,46.77164
274.95206,-69.19735
280.5629,24.89757
291.53323,33.10855
300.30518,-18.94952
307.3764,-41.43821
315.37604,-27.49584
324.58353,-21.31836
326.14871,-6.15623
350.24011,42.77196
358.97366,12.19002
9.42647,-14.17957
13.97722,-60.85969
18.21449,-18.13086
21.04318,28.60646
38.33963,21.73642
42.45113,-31.13615
48.12375,68.01479
66.59056,-20.71791
76.06532,8.63768
95.30823,-65.01602
112.00341,41.91875
140.81644,-34.44486
147.8501,-27.01112
156.72743,-0.54146
157.90096,-38.11296
161.35336,39.17495
170.72028,-40.84463
177.59583,-20.49162
189.7003,32.09167
191.05156,-34.15231
193.17059,-41.2297
195.21352,52.56746
195.58969,28.2308
196.74577,22.73745
196.78398,-33.86452
205.05556,-35.67525
219.82433,-32.65689
225.09917,-37.36212
230.79034,-39.58011
241.14267,16.48061
246.95963,40.9375
255.61504,27.27176
258.08411,40.47346
260.37762,44.46681
260.46045,51.54776
267.32874,63.75883
286.98615,-55.29742
294.87811,-35.43187
310.14368,-26.40504
312.68741,-37.73912
326.56845,-47.96633
345.48224,52.16434
347.26715,18.55826
1.49825,-53.27662
35.66492,-51.10092
41.03579,37.52911
41.80563,16.53304
42.69437,-34.81326
43.9198,36.07931
63.0632,-6.70313
65.64972,-0.96275
68.0609,1.7266
75.36833,6.01913
80.06658,-24.83405
88.07924,-34.34766
96.42387,-11.77121
99.84352,21.81657
107.51869,-83.92683
110.31426,63.65058
122.52946,57.83688
149.04936,-9.46908
149.45435,51.82119
160.87659,10.97797
171.84967,-35.07262
173.95007,63.49251
180.2933,14.10451
186.60054,-13.67972
188.13542,48.47221
194.63063,-30.11261
197.92227,-5.43995
197.92929,-30.56243
201.74309,32.53655
219.6765,30.46598
219.74667,51.12062
224.23631,-22.43258
228.56725,-4.43278
230.34572,-41.54496
246.52055,17.34503
271.68707,17.72039
301.64243,-38.49444
315.68552,30.56177
320.65857,-19.4743
322.34735,-38.10658
326.18729,-18.78403
327.69568,-61.76413
351.47125,27.00745
1.45807,17.35343
2.62913,10.97485
5.75271,38.20225
10.48713,-32.97026
15.27596,-4.60522
18.24594,40.02135
23.72408,-17.86119
24.52352,-73.61595
35.32723,27.73619
36.43515,-29.61584
40.81233,-3.87114
54.68411,39.11219
61.25324,76.79432
67.9064,-31.47233
80.57584,17.87436
86.23408,-25.92111
93.1807,47.51423
100.33706,-45.86235
110.80377,37.45915
111.28944,3.2413
112.67889,55.5358
135.96391,-56.29651
141.4816,24.13894
146.61369,17.53312
148.52361,-12.66722
149.62189,-25.09633
150.50507,-15.28177
150.9045,-15.11453
151.63481,-39.71933
166.49585,58.94603
166.72052,-10.21912
169.28542,46.94616
172.54831,-11.54333
174.8891,-36.61531
194.35553,-39.80449
198.73393,-13.52813
227.23557,52.44594
236.68697,-42.34104
248.73889,-62.45354
261.79105,44.40175
268.50781,21.39955
302.37189,-21.30708
309.97552,-21.6038
312.63373,-30.38154
314.29297,-7.90698
316.87845,-39.49759
320.22684,-48.70524
332.13351,45.13908
347.01529,10.98403
350.1423,-36.26537
7.85879,6.20675
9.85097,-67.10088
15.43093,44.06692
17.69699,-45.75656
21.78708,-20.03662
25.55688,27.67393
33.78471,35.9447
34.63114,-6.60357
52.97849,-54.88826
56.61659,39.99329
59.45597,-71.94653
61.37659,4.4454
67.27605,-48.0299
74.80394,8.82814
79.24664,0.92208
85.42978,-26.79916
92.43182,-45.38454
136.06241,17.42456
141.7975,23.0344
181.65327,78.04246
195.99225,-31.48094
198.11105,-2.45675
226.29536,5.05076
236.20935,22.85598
247.68842,26.09522
248.08249,40.57508
255.41631,-5.73731
257.5679,32.24017
270.23816,-63.18398
277.05185,33.18996
290.33835,-53.5986
302.57501,-34.0117
304.36569,16.24027
315.78711,12.95738
318.94043,-42.42712
334.09698,-10.10601
340.3653,-65.15563
342.16992,27.61105
343.33102,5.27894
351.91617,22.75891
356.92395,-35.13815
3.11122,-27.46962
16.10521,-0.18735
35.9816,27.49281
37.23056,28.15125
47.46128,-11.97427
49.40332,5.63566
64.73433,-2.55612
81.00457,-28.2398
91.14893,-65.22514
106.85622,18.50907
113.67918,54.82592
126.06805,41.95334
141.94879,59.1357
148.11104,-69.25094
149.78769,50.98797
151.15338,-16.25994
155.72331,24.60635
159.86012,-26.9717
166.34962,-2.52828
168.50038,72.91154
169.46364,33.66182
172.16115,57.66505
172.66614,18.44375
192.09233,-17.02144
201.39745,-13.13853
221.68152,42.30726
237.97121,4.32928
246.2222,18.38713
247.32465,-8.7985
251.56497,-14.8682
260.92224,52.01109
262.23724,71.34263
282.89157,-41.20002
289.80588,-47.7613
294.79166,41.5443
300.05035,-38.18613
306.0957,-51.4768
308.57205,-26.54819
315.75854,-32.44426
317.95047,-19.75085
335.19043,-55.1026
350.77228,10.61762
352.71469,44.30991
355.59085,-36.41512
9.80748,-8.39434
16.18369,-46.9362
26.75528,77.96813
29.98895,-2.79634
33.95905,23.38585
46.66027,-0.50996
47.13993,27.23817
48.71493,-41.14943
49.90607,41.63284
52.8385,14.38492
53.52795,-38.99247
78.03491,-14.57923
83.39839,5.58428
86.41429,58.59941
104.71894,9.10255
108.40217,17.30563
146.22353,22.8852
167.50929,21.98209
168.82819,38.50755
169.38054,53.52237
176.52574,19.79024
177.44037,50.52702
181.1882,31.15943
184.78998,11.7101
188.56706,27.86227
193.49861,-72.04541
193.66675,43.87007
194.0825,27.75107
194.6768,-32.40733
197.65111,-45.21794
216.38748,15.95845
223.77258,80.87193
231.75638,48.61324
233.00473,25.57163
235.15518,20.56242
248.38461,23.31209
256.03638,31.48389
262.056,-66.86449
273.22211,-59.73462
307.12521,-19.00036
317.48288,-70.23556
319.59103,40.67329
324.60754,-82.05048
327.12268,29.39651
337.07632,-30.26852
337.99484,-25.36039
340.15625,17.89378
343.12814,-46.6958
349.81512,-22.65053
27.28504,13.96319
41.36251,45.96834
54.83925,-9.61862
67.21983,-60.60722
70.267,-11.88226
74.64431,-22.6324
90.04025,54.76566
91.12116,-36.45721
91.45241,41.87898
95.83433,-13.25538
108.8466,54.9871
109.29134,-36.4356
127.79234,-4.22125
129.35983,-55.58885
133.51895,29.05347
135.04448,-11.73661
137.23076,-9.67935
138.31635,-27.78983
138.64503,29.82528
149.83752,1.29786
162.71703,1.16534
165.64844,-47.71459
171.46898,60.47967
174.39981,20.16391
176.41859,-18.45413
178.14432,37.80074
182.10258,-43.98527
218.05222,45.91648
220.09943,6.3072
235.12692,-75.37801
248.93192,26.514
255.83517,-20.53029
266.22409,27.85224
266.44821,60.89746
280.03943,-68.98299
289.07385,23.86811
292.05298,-29.67374
293.92114,-61.23
320.90289,-11.04346
338.77948,-69.67413
339.95599,38.21542
346.56711,27.70659
352.78543,17.4783
356.95419,7.44305
1.42663,-46.31918
6.34487,30.06739
7.51872,38.32815
34.86377,-50.85295
36.10192,81.79292
38.09259,8.85902
42.43302,-31.15823
43.76813,47.28021
46.51956,-5.88964
51.79506,46.94342
56.57841,-9.6478
74.33054,-28.49168
76.22344,-19.64642
78.10717,17.92982
78.18907,6.26806
78.56213,4.92959
94.20169,-26.53349
104.12721,27.95234
120.01678,23.43785
136.14244,41.39784
158.97325,-6.92674
170.36838,34.54423
175.7323,-36.28942
179.8504,-46.52139
204.38776,-29.85036
211.32994,-32.8515
212.93263,-34.41893
221.65408,31.69919
222.97968,60.74829
230.91333,8.75903
236.032,22.73717
241.11745,14.78247
243.3291,62.1041
245.4032,58.69854
279.66785,-70.12566
289.14703,-46.69128
294.02444,36.56534
327.97134,-27.42163
328.51755,-57.86758
336.18109,-13.68578
341.32605,-25.88055
359.97498,46.88516
9.01585,-26.09145
21.62855,34.67548
25.37912,-46.21453
31.41537,39.83941
37.03249,-67.16624
37.17162,-10.68786
40.50822,42.54705
45.10657,-51.84696
54.63663,-4.12313
55.00064,40.55363
75.22838,1.37251
75.39371,19.20872
83.1867,-11.84461
108.68569,54.97229
111.20216,-66.32433
113.05832,25.90633
120.22424,39.41047
120.57601,32.6022
120.76215,-59.36852
154.45264,14.99667
154.61591,-6.31177
166.65556,46.03882
170.93193,-20.72974
180.8856,-34.44219
182.31763,5.59241
185.41159,15.74519
195.76167,49.67844
200.20578,-4.62776
201.60905,-25.40632
203.11293,-22.87159
208.06364,40.14915
210.78198,-34.15534
216.50961,8.11131
239.19287,-11.51483
239.51781,15.31672
243.21164,-60.64335
251.12808,19.94071
263.39774,5.00604
269.28241,43.76379
274.43387,38.30434
281.45416,14.09986
310.58084,-52.83887
315.57074,15.13176
318.83008,-72.37001
327.97922,-15.62664
337.71835,-13.63467
351.80438,-69.1107
351.85645,26.58544
352.73245,-27.67048
357.63266,-6.99954
359.6622,22.44897
0.49125,21.62112
22.49335,-4.70432
27.35325,13.36888
34.54959,51.47031
36.66081,37.13623
38.85199,19.94121
62.40441,-42.55756
65.95361,-47.0557
76.09358,23.59213
78.09068,-19.16298
78.3026,-43.76045
79.42574,0.23305
85.57716,-47.94267
87.20495,1.45398
119.16888,16.92016
126.62534,-2.37873
136.20161,-9.11841
150.1833,-38.19863
163.42438,15.22155
164.08215,43.75488
166.57153,-41.615
174.85011,-72.65392
181.41565,-46.83539
184.00008,12.68721
193.41324,-14.24909
201.64943,-31.72856
204.11638,-17.2678
207.87297,-18.2296
213.47385,20.97902
238.00031,-13.39421
241.14214,12.24597
267.98221,-65.60167
282.6268,-63.01288
310.13373,-51.14448
314.61163,-42.6501
314.74994,31.41129
315.77704,-13.5419
322.04324,65.64492
322.73059,4.54063
331.34018,-7.41937
332.4631,-57.27121
333.54901,-36.69524
336.34198,25.37939
336.82928,40.09732
342.03857,31.95318
344.20093,43.19217
353.04315,3.208
358.32812,3.71786
2.01257,-52.25093
4.33008,17.42894
12.90631,-34.88651
16.84744,-32.82903
18.23022,3.6383
23.8556,-68.11608
25.39218,-2.40161
30.7402,19.15639
31.28389,-21.77866
40.969,6.6521
42.36828,22.93478
67.30705,-18.12268
82.02755,61.6723
87.02589,-34.80339
119.31178,-5.20338
128.07013,11.84684
131.28767,54.97823
145.17924,13.3269
169.69304,-17.85986
170.63254,-7.05284
175.24155,-10.54681
177.85518,35.20394
193.0148,51.68
200.52258,-37.61087
205.09322,-39.26703
208.09512,2.34579
210.55077,4.58575
215.99362,-30.01871
216.87801,13.23627
242.80998,24.22493
248.71829,40.19481
255.98151,24.78003
256.32928,51.59931
257.24777,62.89794
258.45657,-9.16209
264.07172,22.89316
271.16287,41.51126
284.37158,-48.9465
295.70929,61.61002
298.53928,-66.01151
332.24918,-35.14779
337.46136,78.93316
340.48309,20.26147
348.56619,-29.1998
352.83368,8.77406
355.29324,47.80566
356.1315,12.70102
10.04429,1.54845
22.22222,-15.77203
41.70827,36.97899
44.94104,17.07488
47.60032,20.25405
54.47812,10.04309
61.24691,16.37706
76.2019,-14.70896
90.19814,-64.93433
92.93702,-18.47095
124.11786,23.81081
126.51814,45.96754
130.70197,45.64078
135.46353,32.62321
135.83253,29.1297
140.16948,15.10096
150.52901,11.48965
155.13373,-2.47311
157.35268,-3.74606
162.69661,6.09846
166.13087,3.71885
167.78986,39.59779
182.26485,32.66868
187.91084,27.49556
195.03339,28.0785
222.73096,27.57861
222.97739,5.32617
223.88242,-70.23368
227.20023,30.17049
229.52556,42.74577
231.6062,66.0925
239.4765,41.93718
243.74767,50.34118
244.47884,-61.21624
246.00034,-6.9732
247.23918,51.92929
248.94821,60.3006
253.34033,23.44953
266.53128,35.56939
267.457,7.44591
282.01462,-29.86194
311.85663,-66.21848
316.50485,-39.67579
321.83804,-29.63566
323.20737,-22.85699
351.76886,32.29016
355.81589,70.32064
356.90955,27.52009
0.43328,-30.4189
3.77141,-11.81573
4.15521,6.63418
6.94263,-36.6973
23.1056,17.9906
47.99753,-4.89128
49.94012,-0.07715
53.43301,36.27938
57.00701,-42.78598
76.40156,-24.33148
89.11636,82.82003
90.38959,-39.08638
90.57201,-39.94293
96.22528,50.9547
99.51527,69.82932
100.55467,-61.07077
103.43493,14.22917
108.8334,26.08898
114.81382,62.2508
115.51261,-59.08109
138.51537,-30.36424
141.36774,23.60852
145.70006,16.44869
147.02165,0.75448
173.1835,61.82684
178.01379,-46.0456
180.56163,-74.53291
183.83183,-15.66585
188.75816,1.79854
190.99043,1.72722
192.02124,26.64606
194.42247,31.27526
195.16483,-23.87138
199.35933,-33.9267
206.53549,18.01341
217.72025,3.26902
223.5639,-29.336
227.73137,-44.27295
238.63678,-25.81605
243.68771,-60.92662
244.49382,-59.26027
245.44196,25.8206
248.60263,-17.20706
251.36006,18.20846
271.88586,-81.99309
272.9021,-50.9878
282.37555,73.32618
285.10202,-37.28493
304.086,-0.36935
304.12946,-44.70912
330.33029,-52.35017
335.97537,-30.01298
347.72568,36.04057
348.80005,-44.73672
0.53939,2.94105
3.24707,-6.77316
16.5084,-6.21047
18.56142,-14.55593
21.27273,-68.62605
23.00775,-41.68995
26.15974,38.20277
32.27909,-82.89764
38.34579,39.66993
39.38794,13.17226
39.9048,10.84367
42.03157,-22.20657
45.55474,29.14125
51.50235,-55.70422
56.48059,-57.19659
66.52296,35.20881
92.83356,52.53064
97.20087,24.54275
98.99226,22.67641
103.59267,14.9928
104.50351,12.59349
110.46353,2.5388
126.92941,-13.467
138.0666,55.69272
147.46518,-13.95472
157.88634,-9.29737
158.93912,20.04616
171.9352,-9.16553
174.54176,-23.42887
175.57362,-11.86786
176.16345,-18.93647
181.62396,27.94985
182.73448,31.65764
194.83328,30.02495
195.9248,-16.2931
195.98888,5.69664
206.5061,-33.74391
220.07487,5.94279
239.35526,-21.99656
243.19386,4.5981
247.58481,8.62883
259.80682,49.97679
268.67062,14.44425
271.03693,0.70619
320.34137,29.45344
325.30829,-30.51219
325.77411,-7.0685
327.02222,-53.99477
329.86612,-29.19485
331.8017,-29.83747
333.75256,5.30299
333.93152,-62.95091
336.29449,42.71875
337.23599,-63.23789
347.39346,15.65474
350.71799,-1.00025
358.86829,30.25244
0.83896,-50.08049
17.83837,27.9286
22.0122,-67.84351
32.44825,-11.62981
41.31284,46.81699
60.76454,15.25171
64.99751,-50.36692
92.98368,-44.17081
96.79259,-39.99784
97.94675,-17.62148
108.65407,-25.29033
109.68775,-45.06759
111.05029,6.29039
124.54511,-12.71006
126.33186,39.31553
147.04904,-6.48854
159.69318,-68.76215
164.19043,-46.37377
171.98973,-1.21117
172.95993,-27.1508
177.79985,-43.20187
179.57283,-46.52379
183.70558,33.01975
193.85835,-33.79921
194.26607,-36.10135
194.3799,26.51194
198.07356,26.68613
199.28551,-18.54358
202.37447,-12.48555
210.10999,17.85924
215.12704,10.43221
222.89302,10.7347
225.17162,-72.02772
252.69537,-27.42249
254.88969,-17.77316
265.93671,57.39499
269.42297,3.08779
271.62143,-69.5312
277.68433,-35.43711
287.53278,-17.78476
294.69327,-33.40874
296.80109,49.39235
300.28287,-23.87257
307.64362,-25.77599
319.9873,-43.45452
322.49039,3.11242
338.89105,18.56468
346.21732,-43.82315
351.94217,-47.76147
357.17383,2.23975
0.56705,6.01064
1.03048,8.37332
5.38112,47.33349
14.67212,12.69307
19.2847,-61.46464
22.60333,17.51146
32.90554,35.1302
35.91969,14.45173
40.31187,35.25919
46.05209,-1.19281
49.61168,45.29648
70.51052,-57.51191
72.4416,67.3643
77.33961,23.12669
91.8243,-53.14702
92.90153,-19.40099
95.11653,-22.57594
116.28727,-54.0807
116.4109,18.12669
142.22917,-29.67219
148.45515,9.1938
148.57396,23.28746
151.09985,12.43191
156.89168,34.06805
162.89763,47.95207
175.992,20.80647
180.44318,-52.93512
184.92204,28.82555
194.70747,-17.84971
204.74922,-32.6013
205.59718,29.84787
214.93045,28.87396
239.58165,4.45152
242.42332,58.14006
249.18761,1.67993
249.9425,37.08921
268.4494,-54.03902
312.802,-50.75179
312.80368,4.36552
322.87305,64.46974
332.96509,26.14924
346.69278,19.12209
354.15466,9.90758
356.35651,-23.77303
357.46344,28.91506
13.7745,-18.74259
40.16224,-21.00229
40.77036,14.00193
41.54118,-8.31284
83.38708,-77.47482
103.96964,-78.88144
116.15097,-1.09634
139.86554,49.17279
140.09766,54.9421
148.49516,-31.30221
155.40692,-4.31291
164.55432,1.60691
168.04924,-39.89152
168.91786,-12.28617
175.22069,-10.72358
176.16612,-39.12203
187.64511,-23.60024
200.90065,37.13962
203.46938,-33.01425
211.31975,-30.6376
217.87112,16.58515
219.8029,15.87739
221.03873,8.6445
225.16087,-21.71798
225.23727,34.56445
233.2422,44.54494
241.79993,27.6489
254.10403,54.98228
262.29102,86.78607
264.53784,34.94818
268.52179,-57.64262
272.17261,78.0245
287.51974,-50.85359
288.61829,41.8769
293.11197,-13.74356
300.621,7.71774
300.89612,-50.0867
302.51163,-27.59988
305.80392,66.80858
321.97229,-11.3067
327.70377,34.86884
336.45981,17.6693
340.14029,33.46645
344.31476,-10.94999
352.90268,-27.20005
1.24256,-60.02625
1.38683,-6.64286
9.25509,52.4462
9.7926,-8.3971
24.40722,77.06538
28.13571,36.11517
38.16335,4.36269
41.178,-12.14017
44.01376,11.27955
46.89672,-22.521
69.09682,-16.82556
70.56443,-49.61476
104.31527,25.03326
114.34612,17.78067
117.54752,34.4153
119.76751,59.13671
140.1992,15.11792
143.52911,67.43101
156.76918,69.33188
158.80487,44.59372
161.73785,37.50058
162.21925,0.85317
169.93318,13.96395
173.16495,-16.12144
192.11969,42.29765
197.49814,30.03973
205.92589,-39.32935
216.39658,-27.31484
218.40987,-31.85403
219.59775,-35.59235
220.11691,14.82723
226.20563,-27.45271
226.33792,-32.88657
227.81673,7.48946
228.28448,4.49718
233.89717,13.81123
246.32974,32.45271
288.88431,42.90985
294.85626,-1.6049
297.04733,66.78156
307.92078,64.81839
312.0184,-53.02437
317.23822,15.24702
320.09613,-4.63301
321.54434,15.62635
323.41852,-36.93947
328.46585,-36.28582
332.17648,41.85819
346.80829,-15.22417
353.19482,-5.5969
355.70364,31.91786
358.8176,-1.42327
359.84241,1.87577
0.39929,-27.57649
30.90454,15.74679
35.36564,18.31387
36.30918,24.86567
45.7868,35.6458
59.60236,-52.14089
66.18212,75.07563
74.70318,-21.69241
75.12916,-22.30789
96.38929,-34.55537
96.92077,-54.59272
100.96735,-41.2881
102.41521,25.66823
109.06066,-36.34421
114.32305,19.72588
116.11036,29.26941
119.97733,24.01131
128.7999,5.30813
134.00897,-25.29634
139.5791,33.55693
140.20378,40.66438
147.62726,-33.7072
157.1004,59.76415
181.11766,8.89243
182.67444,13.33127
190.55405,-0.09886
193.52301,27.06864
199.6389,-70.18649
206.21378,23.0218
210.46764,8.78581
211.83694,-27.0113
214.35425,8.04996
215.90038,26.0619
237.18285,17.8628
239.22873,34.78796
242.89615,16.6328
251.63469,65.48766
268.17679,-75.43333
277.8299,31.6146
290.84631,74.06818
301.31454,-22.29125
334.06503,-9.33315
338.75314,13.46608
341.39597,-8.76624
351.95715,15.11929
353.87399,11.25443
0.46241,-69.19435
16.88372,2.18304
19.0234,-0.01488
34.50145,31.88181
41.62775,-18.77182
44.86129,-39.67713
45.49988,-23.82395
55.31199,15.25361
55.8107,15.47979
75.43076,27.09398
83.8908,1.78387
84.83851,-39.44217
107.93237,55.99555
132.11081,-22.00445
