gamma,f,A,delta_chi2
1.44,2.6599999999999997,1.02,13.399999999999997
1.44,2.6599999999999997,1.04,13.639999999999997
1.44,2.6599999999999997,1.06,14.039999999999997
1.44,2.6599999999999997,1.08,14.6
1.44,2.6599999999999997,1.1,15.32
1.44,2.67,0.9,15.97000000000001
1.44,2.67,0.92,15.250000000000009
1.44,2.67,0.9400000000000001,14.690000000000008
1.44,2.67,0.9600000000000001,14.290000000000008
1.44,2.67,0.9800000000000001,14.05000000000001
1.44,2.67,1.0,13.97000000000001
1.44,2.67,1.02,14.05000000000001
1.44,2.67,1.04,14.29000000000001
1.44,2.67,1.06,14.69000000000001
1.44,2.67,1.08,15.250000000000012
1.44,2.67,1.1,15.970000000000013
1.44,2.6799999999999997,0.9,16.71999999999999
1.44,2.6799999999999997,0.92,15.999999999999991
1.44,2.6799999999999997,0.9400000000000001,15.43999999999999
1.44,2.6799999999999997,0.9600000000000001,15.03999999999999
1.44,2.6799999999999997,0.9800000000000001,14.799999999999992
1.44,2.6799999999999997,1.0,14.719999999999992
1.44,2.6799999999999997,1.02,14.799999999999992
1.44,2.6799999999999997,1.04,15.039999999999992
1.44,2.6799999999999997,1.06,15.439999999999992
1.44,2.6799999999999997,1.08,15.999999999999995
1.44,2.6799999999999997,1.1,16.719999999999995
1.44,2.69,0.9,17.570000000000007
1.44,2.69,0.92,16.850000000000005
1.44,2.69,0.9400000000000001,16.290000000000006
1.44,2.69,0.9600000000000001,15.890000000000006
1.44,2.69,0.9800000000000001,15.650000000000007
1.44,2.69,1.0,15.570000000000007
1.44,2.69,1.02,15.650000000000007
1.44,2.69,1.04,15.890000000000008
1.44,2.69,1.06,16.29000000000001
1.44,2.69,1.08,16.85000000000001
1.44,2.69,1.1,17.57000000000001
1.44,2.6999999999999997,0.9,18.519999999999985
1.44,2.6999999999999997,0.92,17.799999999999983
1.44,2.6999999999999997,0.9400000000000001,17.239999999999984
1.44,2.6999999999999997,0.9600000000000001,16.839999999999986
1.44,2.6999999999999997,0.9800000000000001,16.599999999999984
1.44,2.6999999999999997,1.0,16.519999999999985
1.44,2.6999999999999997,1.02,16.599999999999987
1.44,2.6999999999999997,1.04,16.839999999999986
1.44,2.6999999999999997,1.06,17.239999999999988
1.44,2.6999999999999997,1.08,17.799999999999986
1.44,2.6999999999999997,1.1,18.51999999999999
1.44,2.71,0.9,19.570000000000007
1.44,2.71,0.92,18.850000000000005
1.44,2.71,0.9400000000000001,18.290000000000006
1.44,2.71,0.9600000000000001,17.890000000000008
1.44,2.71,0.9800000000000001,17.650000000000006
1.44,2.71,1.0,17.570000000000007
1.44,2.71,1.02,17.65000000000001
1.44,2.71,1.04,17.890000000000008
1.44,2.71,1.06,18.29000000000001
1.44,2.71,1.08,18.85000000000001
1.44,2.71,1.1,19.57000000000001
1.44,2.7199999999999998,0.9,20.71999999999998
1.44,2.7199999999999998,0.92,19.99999999999998
1.44,2.7199999999999998,0.9400000000000001,19.43999999999998
1.44,2.7199999999999998,0.9600000000000001,19.03999999999998
1.44,2.7199999999999998,0.9800000000000001,18.79999999999998
1.44,2.7199999999999998,1.0,18.71999999999998
1.44,2.7199999999999998,1.02,18.799999999999983
1.44,2.7199999999999998,1.04,19.03999999999998
1.44,2.7199999999999998,1.06,19.439999999999984
1.44,2.7199999999999998,1.08,19.999999999999982
1.44,2.7199999999999998,1.1,20.719999999999985
1.44,2.73,0.9,21.970000000000006
1.44,2.73,0.92,21.250000000000004
1.44,2.73,0.9400000000000001,20.690000000000005
1.44,2.73,0.9600000000000001,20.290000000000006
1.44,2.73,0.9800000000000001,20.050000000000004
1.44,2.73,1.0,19.970000000000006
1.44,2.73,1.02,20.050000000000008
1.44,2.73,1.04,20.290000000000006
1.44,2.73,1.06,20.69000000000001
1.44,2.73,1.08,21.250000000000007
1.44,2.73,1.1,21.97000000000001
1.44,2.7399999999999998,0.9,23.319999999999975
1.44,2.7399999999999998,0.92,22.599999999999973
1.44,2.7399999999999998,0.9400000000000001,22.039999999999974
1.44,2.7399999999999998,0.9600000000000001,21.639999999999976
1.44,2.7399999999999998,0.9800000000000001,21.399999999999974
1.44,2.7399999999999998,1.0,21.319999999999975
1.44,2.7399999999999998,1.02,21.399999999999977
1.44,2.7399999999999998,1.04,21.639999999999976
1.44,2.7399999999999998,1.06,22.039999999999978
1.44,2.7399999999999998,1.08,22.599999999999977
1.44,2.7399999999999998,1.1,23.31999999999998
1.44,2.75,0.9,24.77000000000001
1.44,2.75,0.92,24.050000000000008
1.44,2.75,0.9400000000000001,23.49000000000001
1.44,2.75,0.9600000000000001,23.09000000000001
1.44,2.75,0.9800000000000001,22.85000000000001
1.44,2.75,1.0,22.77000000000001
1.44,2.75,1.02,22.850000000000012
1.44,2.75,1.04,23.09000000000001
1.44,2.75,1.06,23.490000000000013
1.44,2.75,1.08,24.05000000000001
1.44,2.75,1.1,24.770000000000014
1.44,2.76,0.9,26.319999999999972
1.44,2.76,0.92,25.59999999999997
1.44,2.76,0.9400000000000001,25.03999999999997
1.44,2.76,0.9600000000000001,24.639999999999972
1.44,2.76,0.9800000000000001,24.39999999999997
1.44,2.76,1.0,24.319999999999972
1.44,2.76,1.02,24.399999999999974
1.44,2.76,1.04,24.639999999999972
1.44,2.76,1.06,25.039999999999974
1.44,2.76,1.08,25.599999999999973
1.44,2.76,1.1,26.319999999999975
1.44,2.77,0.9,27.970000000000006
1.44,2.77,0.92,27.250000000000004
1.44,2.77,0.9400000000000001,26.690000000000005
1.44,2.77,0.9600000000000001,26.290000000000006
1.44,2.77,0.9800000000000001,26.050000000000004
1.44,2.77,1.0,25.970000000000006
1.44,2.77,1.02,26.050000000000008
1.44,2.77,1.04,26.290000000000006
1.44,2.77,1.06,26.69000000000001
1.44,2.77,1.08,27.250000000000007
1.44,2.77,1.1,27.97000000000001
1.44,2.78,0.9,29.71999999999997
1.44,2.78,0.92,28.999999999999968
1.44,2.78,0.9400000000000001,28.43999999999997
1.44,2.78,0.9600000000000001,28.03999999999997
1.44,2.78,0.9800000000000001,27.79999999999997
1.44,2.78,1.0,27.71999999999997
1.44,2.78,1.02,27.799999999999972
1.44,2.78,1.04,28.03999999999997
1.44,2.78,1.06,28.439999999999973
1.44,2.78,1.08,28.99999999999997
1.44,2.78,1.1,29.719999999999974
1.44,2.79,0.9,31.57000000000001
1.44,2.79,0.92,30.85000000000001
1.44,2.79,0.9400000000000001,30.29000000000001
1.44,2.79,0.9600000000000001,29.89000000000001
1.44,2.79,0.9800000000000001,29.65000000000001
1.44,2.79,1.0,29.57000000000001
1.44,2.79,1.02,29.650000000000013
1.44,2.79,1.04,29.89000000000001
1.44,2.79,1.06,30.290000000000013
1.44,2.79,1.08,30.850000000000012
1.44,2.79,1.1,31.570000000000014
1.44,2.8,0.9,33.51999999999997
1.44,2.8,0.92,32.79999999999997
1.44,2.8,0.9400000000000001,32.23999999999997
1.44,2.8,0.9600000000000001,31.839999999999968
1.44,2.8,0.9800000000000001,31.599999999999966
1.44,2.8,1.0,31.519999999999968
1.44,2.8,1.02,31.59999999999997
1.44,2.8,1.04,31.839999999999968
1.44,2.8,1.06,32.23999999999997
1.44,2.8,1.08,32.79999999999997
1.44,2.8,1.1,33.51999999999997
1.45,2.4,0.9,31.680000000000053
1.45,2.4,0.92,30.96000000000005
1.45,2.4,0.9400000000000001,30.400000000000052
1.45,2.4,0.9600000000000001,30.000000000000053
1.45,2.4,0.9800000000000001,29.76000000000005
1.45,2.4,1.0,29.680000000000053
1.45,2.4,1.02,29.760000000000055
1.45,2.4,1.04,30.000000000000053
1.45,2.4,1.06,30.400000000000055
1.45,2.4,1.08,30.960000000000054
1.45,2.4,1.1,31.680000000000057
1.45,2.4099999999999997,0.9,29.73000000000009
1.45,2.4099999999999997,0.92,29.010000000000087
1.45,2.4099999999999997,0.9400000000000001,28.450000000000088
1.45,2.4099999999999997,0.9600000000000001,28.05000000000009
1.45,2.4099999999999997,0.9800000000000001,27.810000000000088
1.45,2.4099999999999997,1.0,27.73000000000009
1.45,2.4099999999999997,1.02,27.81000000000009
1.45,2.4099999999999997,1.04,28.05000000000009
1.45,2.4099999999999997,1.06,28.45000000000009
1.45,2.4099999999999997,1.08,29.01000000000009
1.45,2.4099999999999997,1.1,29.730000000000093
1.45,2.42,0.9,27.88000000000005
1.45,2.42,0.92,27.160000000000046
1.45,2.42,0.9400000000000001,26.600000000000048
1.45,2.42,0.9600000000000001,26.20000000000005
1.45,2.42,0.9800000000000001,25.960000000000047
1.45,2.42,1.0,25.88000000000005
1.45,2.42,1.02,25.96000000000005
1.45,2.42,1.04,26.20000000000005
1.45,2.42,1.06,26.60000000000005
1.45,2.42,1.08,27.16000000000005
1.45,2.42,1.1,27.880000000000052
1.45,2.4299999999999997,0.9,26.13000000000008
1.45,2.4299999999999997,0.92,25.41000000000008
1.45,2.4299999999999997,0.9400000000000001,24.85000000000008
1.45,2.4299999999999997,0.9600000000000001,24.45000000000008
1.45,2.4299999999999997,0.9800000000000001,24.21000000000008
1.45,2.4299999999999997,1.0,24.13000000000008
1.45,2.4299999999999997,1.02,24.210000000000083
1.45,2.4299999999999997,1.04,24.45000000000008
1.45,2.4299999999999997,1.06,24.850000000000083
1.45,2.4299999999999997,1.08,25.410000000000082
1.45,2.4299999999999997,1.1,26.130000000000084
1.45,2.44,0.9,24.48000000000004
1.45,2.44,0.92,23.760000000000037
1.45,2.44,0.9400000000000001,23.20000000000004
1.45,2.44,0.9600000000000001,22.80000000000004
1.45,2.44,0.9800000000000001,22.560000000000038
1.45,2.44,1.0,22.48000000000004
1.45,2.44,1.02,22.56000000000004
1.45,2.44,1.04,22.80000000000004
1.45,2.44,1.06,23.200000000000042
1.45,2.44,1.08,23.76000000000004
1.45,2.44,1.1,24.480000000000043
1.45,2.4499999999999997,0.9,22.93000000000007
1.45,2.4499999999999997,0.92,22.21000000000007
1.45,2.4499999999999997,0.9400000000000001,21.65000000000007
1.45,2.4499999999999997,0.9600000000000001,21.25000000000007
1.45,2.4499999999999997,0.9800000000000001,21.01000000000007
1.45,2.4499999999999997,1.0,20.93000000000007
1.45,2.4499999999999997,1.02,21.010000000000073
1.45,2.4499999999999997,1.04,21.25000000000007
1.45,2.4499999999999997,1.06,21.650000000000073
1.45,2.4499999999999997,1.08,22.210000000000072
1.45,2.4499999999999997,1.1,22.930000000000074
1.45,2.46,0.9,21.480000000000032
1.45,2.46,0.92,20.76000000000003
1.45,2.46,0.9400000000000001,20.20000000000003
1.45,2.46,0.9600000000000001,19.800000000000033
1.45,2.46,0.9800000000000001,19.56000000000003
1.45,2.46,1.0,19.480000000000032
1.45,2.46,1.02,19.560000000000034
1.45,2.46,1.04,19.800000000000033
1.45,2.46,1.06,20.200000000000035
1.45,2.46,1.08,20.760000000000034
1.45,2.46,1.1,21.480000000000036
1.45,2.4699999999999998,0.9,20.13000000000006
1.45,2.4699999999999998,0.92,19.410000000000057
1.45,2.4699999999999998,0.9400000000000001,18.85000000000006
1.45,2.4699999999999998,0.9600000000000001,18.45000000000006
1.45,2.4699999999999998,0.9800000000000001,18.210000000000058
1.45,2.4699999999999998,1.0,18.13000000000006
1.45,2.4699999999999998,1.02,18.21000000000006
1.45,2.4699999999999998,1.04,18.45000000000006
1.45,2.4699999999999998,1.06,18.850000000000062
1.45,2.4699999999999998,1.08,19.41000000000006
1.45,2.4699999999999998,1.1,20.130000000000063
1.45,2.48,0.9,18.88000000000003
1.45,2.48,0.92,18.16000000000003
1.45,2.48,0.9400000000000001,17.60000000000003
1.45,2.48,0.9600000000000001,17.20000000000003
1.45,2.48,0.9800000000000001,16.96000000000003
1.45,2.48,1.0,16.88000000000003
1.45,2.48,1.02,16.960000000000033
1.45,2.48,1.04,17.20000000000003
1.45,2.48,1.06,17.600000000000033
1.45,2.48,1.08,18.160000000000032
1.45,2.48,1.1,18.880000000000035
1.45,2.4899999999999998,0.9,17.730000000000054
1.45,2.4899999999999998,0.92,17.01000000000005
1.45,2.4899999999999998,0.9400000000000001,16.450000000000053
1.45,2.4899999999999998,0.9600000000000001,16.050000000000054
1.45,2.4899999999999998,0.9800000000000001,15.810000000000054
1.45,2.4899999999999998,1.0,15.730000000000054
1.45,2.4899999999999998,1.02,15.810000000000054
1.45,2.4899999999999998,1.04,16.050000000000054
1.45,2.4899999999999998,1.06,16.450000000000056
1.45,2.4899999999999998,1.08,17.010000000000055
1.45,2.4899999999999998,1.1,17.730000000000057
1.45,2.5,0.9,16.680000000000025
1.45,2.5,0.92,15.960000000000026
1.45,2.5,0.9400000000000001,15.400000000000025
1.45,2.5,0.9600000000000001,15.000000000000025
1.45,2.5,0.9800000000000001,14.760000000000026
1.45,2.5,1.0,14.680000000000026
1.45,2.5,1.02,14.760000000000026
1.45,2.5,1.04,15.000000000000027
1.45,2.5,1.06,15.400000000000027
1.45,2.5,1.08,15.96000000000003
1.45,2.5,1.1,16.680000000000028
1.45,2.51,0.9,15.730000000000043
1.45,2.51,0.92,15.010000000000044
1.45,2.51,0.9400000000000001,14.450000000000044
1.45,2.51,0.9600000000000001,14.050000000000043
1.45,2.51,0.9800000000000001,13.810000000000045
1.45,2.51,1.0,13.730000000000045
1.45,2.51,1.02,13.810000000000045
1.45,2.51,1.04,14.050000000000045
1.45,2.51,1.06,14.450000000000045
1.45,2.51,1.08,15.010000000000048
1.45,2.51,1.1,15.730000000000048
1.45,2.52,0.9,14.880000000000024
1.45,2.52,0.92,14.160000000000023
1.45,2.52,0.9400000000000001,13.600000000000023
1.45,2.52,0.9600000000000001,13.200000000000022
1.45,2.52,0.9800000000000001,12.960000000000024
1.45,2.52,1.0,12.880000000000024
1.45,2.52,1.02,12.960000000000024
1.45,2.52,1.04,13.200000000000024
1.45,2.52,1.06,13.600000000000025
1.45,2.52,1.08,14.160000000000027
1.45,2.52,1.1,14.880000000000027
1.45,2.53,0.9,14.130000000000038
1.45,2.53,0.92,13.410000000000037
1.45,2.53,0.9400000000000001,12.850000000000037
1.45,2.53,0.9600000000000001,12.450000000000037
1.45,2.53,0.9800000000000001,12.210000000000038
1.45,2.53,1.0,12.130000000000038
1.45,2.53,1.02,12.210000000000038
1.45,2.53,1.04,12.450000000000038
1.45,2.53,1.06,12.850000000000039
1.45,2.53,1.08,13.410000000000041
1.45,2.53,1.1,14.130000000000042
1.45,2.54,0.9,13.480000000000018
1.45,2.54,0.92,12.76000000000002
1.45,2.54,0.9400000000000001,12.200000000000019
1.45,2.54,0.9600000000000001,11.800000000000018
1.45,2.54,0.9800000000000001,11.56000000000002
1.45,2.54,1.0,11.48000000000002
1.45,2.54,1.02,11.56000000000002
1.45,2.54,1.04,11.80000000000002
1.45,2.54,1.06,12.20000000000002
1.45,2.54,1.08,12.760000000000023
1.45,2.54,1.1,13.480000000000024
1.45,2.55,0.9,12.930000000000032
1.45,2.55,0.92,12.210000000000031
1.45,2.55,0.9400000000000001,11.65000000000003
1.45,2.55,0.9600000000000001,11.25000000000003
1.45,2.55,0.9800000000000001,11.010000000000032
1.45,2.55,1.0,10.930000000000032
1.45,2.55,1.02,11.010000000000032
1.45,2.55,1.04,11.250000000000032
1.45,2.55,1.06,11.650000000000032
1.45,2.55,1.08,12.210000000000035
1.45,2.55,1.1,12.930000000000035
1.45,2.56,0.9,12.480000000000018
1.45,2.56,0.92,11.760000000000018
1.45,2.56,0.9400000000000001,11.200000000000017
1.45,2.56,0.9600000000000001,10.800000000000017
1.45,2.56,0.9800000000000001,10.560000000000018
1.45,2.56,1.0,10.480000000000018
1.45,2.56,1.02,10.560000000000018
1.45,2.56,1.04,10.800000000000018
1.45,2.56,1.06,11.200000000000019
1.45,2.56,1.08,11.760000000000021
1.45,2.56,1.1,12.480000000000022
1.45,2.57,0.9,12.130000000000024
1.45,2.57,0.92,11.410000000000025
1.45,2.57,0.9400000000000001,10.850000000000025
1.45,2.57,0.9600000000000001,10.450000000000024
1.45,2.57,0.9800000000000001,10.210000000000026
1.45,2.57,1.0,10.130000000000026
1.45,2.57,1.02,10.210000000000026
1.45,2.57,1.04,10.450000000000026
1.45,2.57,1.06,10.850000000000026
1.45,2.57,1.08,11.410000000000029
1.45,2.57,1.1,12.13000000000003
1.45,2.58,0.9,11.880000000000017
1.45,2.58,0.92,11.160000000000018
1.45,2.58,0.9400000000000001,10.600000000000017
1.45,2.58,0.9600000000000001,10.200000000000017
1.45,2.58,0.9800000000000001,9.960000000000019
1.45,2.58,1.0,9.880000000000019
1.45,2.58,1.02,9.960000000000019
1.45,2.58,1.04,10.200000000000019
1.45,2.58,1.06,10.60000000000002
1.45,2.58,1.08,11.160000000000021
1.45,2.58,1.1,11.880000000000022
1.45,2.59,0.9,11.730000000000018
1.45,2.59,0.92,11.01000000000002
1.45,2.59,0.9400000000000001,10.450000000000019
1.45,2.59,0.9600000000000001,10.050000000000018
1.45,2.59,0.9800000000000001,9.81000000000002
1.45,2.59,1.0,9.73000000000002
1.45,2.59,1.02,9.81000000000002
1.45,2.59,1.04,10.05000000000002
1.45,2.59,1.06,10.45000000000002
1.45,2.59,1.08,11.010000000000023
1.45,2.59,1.1,11.730000000000024
1.45,2.5999999999999996,0.9,11.680000000000017
1.45,2.5999999999999996,0.92,10.960000000000017
1.45,2.5999999999999996,0.9400000000000001,10.400000000000016
1.45,2.5999999999999996,0.9600000000000001,10.000000000000016
1.45,2.5999999999999996,0.9800000000000001,9.760000000000018
1.45,2.5999999999999996,1.0,9.680000000000017
1.45,2.5999999999999996,1.02,9.760000000000018
1.45,2.5999999999999996,1.04,10.000000000000018
1.45,2.5999999999999996,1.06,10.400000000000018
1.45,2.5999999999999996,1.08,10.96000000000002
1.45,2.5999999999999996,1.1,11.680000000000021
1.45,2.61,0.9,11.730000000000015
1.45,2.61,0.92,11.010000000000014
1.45,2.61,0.9400000000000001,10.450000000000014
1.45,2.61,0.9600000000000001,10.050000000000013
1.45,2.61,0.9800000000000001,9.810000000000015
1.45,2.61,1.0,9.730000000000015
1.45,2.61,1.02,9.810000000000015
1.45,2.61,1.04,10.050000000000015
1.45,2.61,1.06,10.450000000000015
1.45,2.61,1.08,11.010000000000018
1.45,2.61,1.1,11.730000000000018
1.45,2.62,0.9,11.880000000000017
1.45,2.62,0.92,11.160000000000018
1.45,2.62,0.9400000000000001,10.600000000000017
1.45,2.62,0.9600000000000001,10.200000000000017
1.45,2.62,0.9800000000000001,9.960000000000019
1.45,2.62,1.0,9.880000000000019
1.45,2.62,1.02,9.960000000000019
1.45,2.62,1.04,10.200000000000019
1.45,2.62,1.06,10.60000000000002
1.45,2.62,1.08,11.160000000000021
1.45,2.62,1.1,11.880000000000022
1.45,2.63,0.9,12.13000000000001
1.45,2.63,0.92,11.41000000000001
1.45,2.63,0.9400000000000001,10.85000000000001
1.45,2.63,0.9600000000000001,10.45000000000001
1.45,2.63,0.9800000000000001,10.210000000000012
1.45,2.63,1.0,10.130000000000011
1.45,2.63,1.02,10.210000000000012
1.45,2.63,1.04,10.450000000000012
1.45,2.63,1.06,10.850000000000012
1.45,2.63,1.08,11.410000000000014
1.45,2.63,1.1,12.130000000000015
1.45,2.6399999999999997,0.9,12.48
1.45,2.6399999999999997,0.92,11.76
1.45,2.6399999999999997,0.9400000000000001,11.2
1.45,2.6399999999999997,0.9600000000000001,10.799999999999999
1.45,2.6399999999999997,0.9800000000000001,10.56
1.45,2.6399999999999997,1.0,10.48
1.45,2.6399999999999997,1.02,10.56
1.45,2.6399999999999997,1.04,10.8
1.45,2.6399999999999997,1.06,11.200000000000001
1.45,2.6399999999999997,1.08,11.760000000000003
1.45,2.6399999999999997,1.1,12.480000000000004
1.45,2.65,0.9,12.930000000000007
1.45,2.65,0.92,12.210000000000008
1.45,2.65,0.9400000000000001,11.650000000000007
1.45,2.65,0.9600000000000001,11.250000000000007
1.45,2.65,0.9800000000000001,11.010000000000009
1.45,2.65,1.0,10.930000000000009
1.45,2.65,1.02,11.010000000000009
1.45,2.65,1.04,11.250000000000009
1.45,2.65,1.06,11.65000000000001
1.45,2.65,1.08,12.210000000000012
1.45,2.65,1.1,12.930000000000012
1.45,2.6599999999999997,0.9,13.479999999999993
1.45,2.6599999999999997,0.92,12.759999999999993
1.45,2.6599999999999997,0.9400000000000001,12.199999999999992
1.45,2.6599999999999997,0.9600000000000001,11.799999999999992
1.45,2.6599999999999997,0.9800000000000001,11.559999999999993
1.45,2.6599999999999997,1.0,11.479999999999993
1.45,2.6599999999999997,1.02,11.559999999999993
1.45,2.6599999999999997,1.04,11.799999999999994
1.45,2.6599999999999997,1.06,12.199999999999994
1.45,2.6599999999999997,1.08,12.759999999999996
1.45,2.6599999999999997,1.1,13.479999999999997
1.45,2.67,0.9,14.130000000000006
1.45,2.67,0.92,13.410000000000005
