tau,omega,sigma_ratio_1e9,sigma_ratio_1e10,sigma_ratio_1e11,score
0.11695652173913043,0.1617391304347826,0.5614855627410533,0.6907370179077935,0.8370242852680337,6.924060805839121
0.1108695652173913,0.1791304347826087,0.5611643930755502,0.6904255471119616,0.8368913422687267,6.936882378046887
0.11391304347826087,0.17217391304347826,0.5609155520001124,0.6901207542571176,0.836563761433273,6.969342055936156
0.12,0.1547826086956522,0.5609998523614775,0.6901714689542343,0.8364887432965825,6.977001179322901
0.10478260869565217,0.1965217391304348,0.5602426384288983,0.6894509962995127,0.8362286855132273,7.001875441759219
0.11695652173913043,0.16521739130434782,0.5605711355260266,0.6897109370200962,0.8361528800979066,7.010004341600488
0.10782608695652174,0.18956521739130436,0.560241149700203,0.6894186308397259,0.8361166144332614,7.013114440745247
0.1108695652173913,0.1826086956521739,0.5601391982181317,0.6892757749294208,0.8359177278396752,7.0329005927813695
0.12,0.1582608695652174,0.5601341848877394,0.6891992504290303,0.8356604985929433,7.0586935515972575
0.11391304347826087,0.1756521739130435,0.5599389977184933,0.6890249269105905,0.8356336323620279,7.061076394172103
0.11695652173913043,0.16869565217391305,0.5596431361396336,0.6886688725359462,0.8352660116255726,7.0974771785447555
0.10478260869565217,0.2,0.5591102541750139,0.6881804023578698,0.8351534168923245,7.107918138146916
0.10782608695652174,0.19304347826086957,0.559156125619347,0.6882010514536632,0.8350848009079388,7.114874370389064
0.1108695652173913,0.18608695652173912,0.5591019703022693,0.6881114757549773,0.8349292938542803,7.1303859709755875
0.12,0.1617391304347826,0.5592544844513012,0.6882106191657067,0.8348166143420186,7.141932176494429
0.11391304347826087,0.1791304347826087,0.5589497673042773,0.6879139757364925,0.8346884398984873,7.154301340521851
0.11695652173913043,0.17217391304347826,0.5587019006502802,0.6876111629254397,0.8343638650839558,7.186461273760535
0.10782608695652174,0.1965217391304348,0.5580602085496432,0.6869700322935314,0.8340386633572155,7.218053563754955
0.12,0.16521739130434782,0.5583610648734488,0.6872058918534655,0.8339572651498065,7.226700041615324
0.1108695652173913,0.18956521739130436,0.5580530939667722,0.6869330364316896,0.83392625027515,7.229318066816383
0.11391304347826087,0.1826086956521739,0.5579482226859606,0.6867882651806153,0.8337283830016958,7.248997516641962
0.11695652173913043,0.1756521739130435,0.5577477685893377,0.6865381506148968,0.8334466286302437,7.27693829668028
0.12,0.16869565217391305,0.5574542437372547,0.686185389371707,0.8330826285867615,7.312979843327919
0.10782608695652174,0.2,0.5569538078619121,0.6857259855559275,0.8329784256051589,7.3226302244325945
0.1108695652173913,0.19304347826086957,0.5569929562760846,0.6857408469247213,0.8329088098140967,7.329676162806678
0.11391304347826087,0.18608695652173912,0.5569347286765759,0.6856481631701457,0.832753663445129,7.3451452666602135
0.11695652173913043,0.1791304347826087,0.5567810827555744,0.6854501818126854,0.8325144932902635,7.368889634352974
0.12,0.17217391304347826,0.5565343422087776,0.6851494366301915,0.8321928851360068,7.400753991681235
0.1108695652173913,0.1965217391304348,0.5559219464874516,0.6845353001147133,0.8318771878673971,7.431439275894348
0.11391304347826087,0.18956521739130436,0.5559096527590415,0.6844940409227068,0.8317644857561438,7.442724662912485
0.11695652173913043,0.1826086956521739,0.5558021890179312,0.6843476063332308,0.8315676529019463,7.462296396805588
0.12,0.1756521739130435,0.5556016848564093,0.6840983624072668,0.8312882181406441,7.490004615406763
0.1108695652173913,0.2,0.5548404558172088,0.6833167915898383,0.8308316024501585,7.534586163689165
0.11391304347826087,0.19304347826086957,0.5548733648702701,0.6833262727538654,0.8307610571545329,7.541715511767426
0.11695652173913043,0.18608695652173912,0.5548114361167743,0.6832307774193158,0.8306063040579009,7.557139422491255
0.12,0.1791304347826087,0.5546565994684829,0.6830324991862629,0.8303688137501751,7.580713567006269
0.11391304347826087,0.1965217391304348,0.553826237184191,0.68214523588321,0.8297435874902004,7.642097359537302
0.11695652173913043,0.18956521739130436,0.5538091754637602,0.6821000515627719,0.829630646047105,7.653399283823648
0.12,0.1826086956521739,0.5536994168692708,0.6819521829901316,0.829434860866043,7.672862427925042
0.11391304347826087,0.2,0.5527686438938428,0.6809513102391317,0.8287122891799743,7.74384949847382
0.11695652173913043,0.19304347826086957,0.5527957609404535,0.6809557883236699,0.828640880795734,7.751056292795763
0.12,0.18608695652173912,0.5527304707334844,0.6808577532144412,0.8284865510863142,7.7664325138090184
0.11695652173913043,0.1965217391304348,0.5517715486958378,0.679798350148114,0.8276372128071379,7.850090506682164
0.12,0.18956521739130436,0.5517500973994066,0.6797495524588052,0.827524078649508,7.861404879845013
0.11695652173913043,0.2,0.5507368969428605,0.6786281021847529,0.8266198491009875,7.950481733822945
0.12,0.19304347826086957,0.5507586356807802,0.6786279263568537,0.826547640377592,7.957760326182585
0.12,0.1965217391304348,0.5497564266775784,0.6774932234048385,0.8255574356181573,8.055479403436157
0.12,0.2,0.5487438135857873,0.6763457947889757,0.8245536661857888,8.154542418266294
