k_dimless,omega_L_rad_s,freq_L_hz,omega_T_rad_s,freq_T_hz,omega_E_rad_s,omega_T0_rad_s,Cs_param,Ct_param,beta_param,method
2.1067150735837434,32.94554948846875,5.243447053968466,14.959175861174254,2.380826782886843,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.1190350447742916,33.08071929163423,5.264959996299011,15.021689077974454,2.39077607034917,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.1313550159648402,33.21678087658479,5.28661487010881,15.084305464515941,2.4007417777858007,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.1436749871553884,33.353734767767705,5.3084117588662405,15.14702374131643,2.410723701560804,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.1559949583459366,33.4915814757946,5.330350743837665,15.20984264793267,2.4207216410684067,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.1683149295364847,33.63032149758761,5.3524319041107,15.272760942653074,2.430735398684072,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.180634900727033,33.7699553165274,5.374655316617767,15.33577740219506,2.4407647797163294,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.192954871917581,33.910483402602786,5.397021056159908,15.39889082140704,2.450809592359347,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.2052748431081293,34.05190621256192,5.419529195430849,15.462100012974984,2.460869647646228,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.2175948142986774,34.19422419006487,5.4421798050412855,15.52540380713358,2.4709447594030403,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.2299147854892256,34.337437765837564,5.464972953543375,15.588801051381871,2.48103474420356,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.242234756679774,34.481547357826784,5.487908707455416,15.652290610203382,2.491139421324727,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.254554727870322,34.62655337135638,5.510987131286702,15.715871364790665,2.501258612702806,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.26687469906087,34.772456199284335,5.534208287562522,15.779542212774208,2.5113921428902395,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.2791946702514183,34.919256222160755,5.557572236849307,15.843302067955689,2.5215398390131956,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.291514641441967,35.06695380838653,5.5810790377798805,15.90714986004547,2.5317015307297877,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.303834612632515,35.2155493143727,5.604728747078822,15.971084534404355,2.5418770501889747,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.3161545838230633,35.36504308470038,5.6285214195879165,16.0351050517895,2.5520662319901213,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.3284745550136114,35.515435452281075,5.652457108291677,16.099210388104446,2.5622689131432135,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.3407945262041596,35.666726738517355,5.676535864342911,16.16339953415323,2.572484933029725,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.353114497394708,35.818917253463916,5.700757737088358,16.22767149539851,2.582714133364122,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.365434468585256,35.972007295988604,5.72512277409431,16.292025291723668,2.592956358156,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.377754439775804,36.12599715393373,5.749631021172296,16.356459957198798,2.6032114536728397,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.3900744109663523,36.280887104277305,5.774282522404734,16.420974539850597,2.6134792684033843,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.4023943821569005,36.436677413294134,5.799077320170577,16.485568101436034,2.623759653021617,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.4147143533474487,36.59336833671692,5.824015455170946,16.55023971721977,2.634052460351339,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.427034324537997,36.75096011989699,5.84909696645472,16.614988475755315,2.644357545331334,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.439354295728545,36.90945299796479,5.8743218914440725,16.679813478669807,2.654674764981122,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.4516742669190936,37.06884719599003,5.899690265959958,16.74471384045239,2.6650039783672725,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.463994238109642,37.2291429291413,5.925202124247521,16.809688688246148,2.6753450465702926,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.47631420930019,37.39034040284526,5.950857499001433,16.874737161643523,2.6856978326520666,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.488634180490738,37.55243981294529,5.976656421391132,16.939858412485187,2.6960622016238442,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.5009541516812863,37.715441345859375,6.002598921085966,17.005051604662274,2.706438020414768,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.5132741228718345,37.879345178737424,6.028685026280215,17.070315913922006,2.7168251578409324,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.5255940940623827,38.044151479617824,6.0549147637180205,17.135650527676514,2.727223484574962,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.537914065252931,38.20986040758315,6.081288158718161,17.201054644815002,2.7376328731161137,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.550234036443479,38.376472112915074,6.1078052351987075,17.26652747551901,2.7480531977608753,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.562554007634027,38.54398673724832,6.134466015701525,17.332068241080858,2.7584843345740704,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.5748739788245754,38.71240441372376,6.161270521416643,17.39767617372517,2.768926161360453,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.5871939500151235,38.88172526714042,6.188218772206443,17.463350516433405,2.7793785576367798,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.5995139212056717,39.05194941410651,6.215310786629697,17.52909052277143,2.7898414046043687,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.6118338923962203,39.22307696318938,6.242546581965437,17.594895456719975,2.8003145851221154,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.6241538635867685,39.39510801506432,6.269926174236631,17.660764592508023,2.810797983679975,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.6364738347773167,39.56804266266224,6.297449578233697,17.726697214449025,2.8212914863728944,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.648793805967865,39.74188099131621,6.325116807537809,17.792692616779906,2.8317949808751925,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.661113777158413,39.91662307890662,6.352927874544019,17.85875010350286,2.8423083564153777,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.673433748348961,40.09226899600531,6.380882790484185,17.9248689882298,2.8528315037513936,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.6857537195395094,40.26881880601822,6.4089815654496745,17.991048594029508,2.8633643151462898,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.6980736907300575,40.446272565326865,6.437224208413885,18.05728825327739,2.8739066843443135,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.7103936619206057,40.62463032342841,6.465610727254535,18.123587307507805,2.8844585065474013,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.722713633111154,40.80389212307442,6.494141128775746,18.189945107268912,2.895019678392084,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.735033604301702,40.98405800040817,6.5228154187299,18.25636101198002,2.9055900979267766,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.7473535754922502,41.16512798510062,6.551633601839277,18.322834389791385,2.916169664589471,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.759673546682799,41.34710210048496,6.58059568181747,18.389364617446397,2.926758279185795,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.771993517873347,41.529980363689646,6.609701661390557,18.45595108014612,2.9373558438674605,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.784313489063895,41.713762785770065,6.638951542318057,18.522593171416194,2.9479622621110737,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.7966334602544434,41.89844937183867,6.668345325413642,18.58929029297597,2.958577438697313,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.8089534314449915,42.08404012119365,6.697883010565616,18.656041854609924,2.96920127969046,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.8212734026355397,42.27053502744611,6.727564596757154,18.722847274041246,2.9798336924182824,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.833593373826088,42.457934078645685,6.757390082086298,18.78970597680762,2.9904745854522625,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.845913345016636,42.64623725740474,6.787359463785719,18.856617396139107,3.0011238685881634,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.8582333162071842,42.83544454102093,6.817472738242224,18.923580972838145,3.0117814528269284,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.8705532873977324,43.02555590159829,6.847729901016037,18.99059615516157,3.022447250355906,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.8828732585882806,43.216571306166735,6.8781309468598035,19.057662398704696,3.0331211745303994,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.8951932297788288,43.408490716800095,6.908675869737387,19.124779166287333,3.043803139855526,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.907513200969377,43.60131409073249,6.939364662842383,19.191945927841786,3.054493061968392,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.9198331721599255,43.795041380473215,6.970197318616417,19.25916216030276,3.06519085762057,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.9321531433504737,43.98967253392005,7.001173828767157,19.32642734749913,3.075896444660874,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.944473114541022,44.185207494471044,7.032294184286126,19.39374098004757,3.08660974201843,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.95679308573157,44.38164620113465,7.063558375466219,19.46110255524801,3.0973306696860363,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.9691130569221182,44.57898858863841,7.094966391918998,19.528511576980836,3.1080591487038043,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.9814330281126664,44.77723458753601,7.126518222591741,19.59596755560588,3.1187951011430814,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
2.9937529993032146,44.97638412431279,7.1582138557842265,19.663470007863104,3.129538450090643,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
3.0060729704937628,45.176437121489734,7.190053279165287,19.731018456774983,3.140289119633159,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
3.018392941684311,45.37739349772589,7.2220364797891055,19.798612431550552,3.1510470348419197,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
3.030712912874859,45.57925316791921,7.254163444111272,19.866251467491065,3.161812121757823,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
3.0430328840654073,45.78201604330596,7.2864341580045995,19.933935105897266,3.172584307376614,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
3.0553528552559555,45.985682031558405,7.318848606774672,20.00166289397824,3.1833635196343812,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
3.0676728264465036,46.190251036881214,7.35140677517519,20.06943438476177,3.194149687393287,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
3.0799927976370522,46.395722960106134,7.384108647423034,20.13724913700628,3.204942740427553,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
3.0923127688276004,46.60209769878525,7.416954207213114,20.205106715114173,3.2157426094096686,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
3.1046327400181486,46.80937514728275,7.4499434377329665,20.27300668904673,3.226549225896846,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
3.1169527112086968,47.01755519686517,7.483076321677124,20.340948634240362,3.237362522317691,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
3.129272682399245,47.22663773579009,7.516352841261229,20.408932131524324,3.248182431959108,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
3.141592653589793,47.43662264939353,7.54977297823594,20.476956767039795,3.25900888895342,22.0,8.0,10.0,6.0,8.0,isotropic_long_wavelength_reconstruction
