x_m,m_exponent,h_m
0.16363636363636364,4,4.5888013113858346e-05
0.1659090909090909,4,4.849095177925003e-05
0.16818181818181818,4,5.1203087220818246e-05
0.17045454545454544,4,5.402743152790108e-05
0.17272727272727273,4,5.696703777064408e-05
0.175,4,6.002499999999999e-05
0.17727272727272728,4,6.320445324772898e-05
0.17954545454545454,4,6.650857352639846e-05
0.18181818181818182,4,6.994057782938324e-05
0.18409090909090908,4,7.350372413086536e-05
0.18636363636363634,4,7.720131138583427e-05
0.18863636363636363,4,8.103667953008673e-05
0.1909090909090909,4,8.501320948022672e-05
0.19318181818181818,4,8.913432313366573e-05
0.19545454545454544,4,9.340348336862232e-05
0.19772727272727272,4,9.782419404412265e-05
0.19999999999999998,4,0.00010239999999999997
0.20227272727272727,4,0.000107134487056895
0.20454545454545453,4,0.00011203128201625568
0.20681818181818182,4,0.00011709405266033741
0.20909090909090908,4,0.0001223265077522027
0.21136363636363636,4,0.00012773239703572163
0.21363636363636362,4,0.00013331551123557133
0.2159090909090909,4,0.00013907968205723652
0.21818181818181817,4,0.00014502878218700905
0.22045454545454543,4,0.0001511667252919882
0.22272727272727272,4,0.00015749746602008056
0.22499999999999998,4,0.00016402499999999993
0.22727272727272727,4,0.00017075336384126763
0.22954545454545452,4,0.0001776866351342121
0.2318181818181818,4,0.00018482893244996926
0.23409090909090907,4,0.00019218441534048214
0.23636363636363636,4,0.00019975728433850143
0.23863636363636362,4,0.0002075517809575848
0.2409090909090909,4,0.00021557218769209752
0.24318181818181817,4,0.00022382282801721188
0.24545454545454545,4,0.00023230806638890785
0.2477272727272727,4,0.00024103230824397239
0.25,4,0.00025
0.25227272727272726,4,0.0002592156290553924
0.2545454545454545,4,0.0002686837237893585
0.2568181818181818,4,0.00027840885356191506
0.2590909090909091,4,0.00028839562871388563
0.26136363636363635,4,0.00029864870056690114
0.2636363636363636,4,0.00030917276142339994
0.2659090909090909,4,0.00031997254456662776
0.2681818181818182,4,0.00033105282426063796
0.27045454545454545,4,0.00034241841575029025
0.2727272727272727,4,0.00035407417526125257
0.27499999999999997,4,0.00036602499999999986
0.2772727272727273,4,0.0003782758281538147
0.27954545454545454,4,0.0003908316388907861
0.2818181818181818,4,0.00040369745235981135
0.28409090909090906,4,0.00041687832969059473
0.2863636363636364,4,0.00043037937299364806
0.28863636363636364,4,0.0004442057253602896
0.2909090909090909,4,0.00045836257086264586
0.29318181818181815,4,0.00047285513455365055
0.2954545454545454,4,0.00048768868246704437
0.29772727272727273,4,0.0005028685216173759
0.3,4,0.0005183999999999999
0.30227272727272725,4,0.0005342885065910797
0.3045454545454545,4,0.0005505394713475853
0.3068181818181818,4,0.0005671583652072946
0.3090909090909091,4,0.0005841507000887917
0.31136363636363634,4,0.000601522028891469
0.3136363636363636,4,0.000619277945495526
0.3159090909090909,4,0.0006374240847619698
0.3181818181818182,4,0.0006559661225326138
0.32045454545454544,4,0.0006749097756300797
0.3227272727272727,4,0.0006942608018577962
0.325,4,0.0007140250000000002
0.32727272727272727,4,0.0007342082098217335
0.32954545454545453,4,0.0007548163120688476
0.3318181818181818,4,0.0007758552284680005
0.33409090909090905,4,0.0007973309217266575
0.33636363636363636,4,0.0008192493955330919
0.3386363636363636,4,0.0008416166945563826
0.3409090909090909,4,0.0008644389044464173
0.34318181818181814,4,0.0008877221518338907
0.34545454545454546,4,0.0009114726043303053
0.3477272727272727,4,0.0009356964705279692
0.35,4,0.0009603999999999998
0.35227272727272724,4,0.0009855894833003208
0.35454545454545455,4,0.0010112712519636637
0.3568181818181818,4,0.0010374516785055666
0.35909090909090907,4,0.0010641371764223753
0.36136363636363633,4,0.0010913342001912434
0.36363636363636365,4,0.001119049245270132
0.3659090909090909,4,0.0011472888480978075
0.36818181818181817,4,0.0011760595860938457
0.3704545454545454,4,0.0012053680776586296
0.3727272727272727,4,0.0012352209821733483
0.375,4,0.001265625
0.37727272727272726,4,0.0012965868724813877
0.3795454545454545,4,0.001328113381941124
0.3818181818181818,4,0.0013602113516836276
0.3840909090909091,4,0.001392887645994126
0.38636363636363635,4,0.0014261491701386517
0.3886363636363636,4,0.001460002870364046
0.3909090909090909,4,0.0014944557338979572
0.3931818181818182,4,0.0015295147889488423
0.39545454545454545,4,0.0015651871047059624
0.3977272727272727,4,0.001601479791339389
0.39999999999999997,4,0.0016383999999999995
0.4022727272727272,4,0.0016759549228194787
0.40454545454545454,4,0.00171415179291032
0.4068181818181818,4,0.0017529978843658217
0.40909090909090906,4,0.001792500512260091
0.4113636363636363,4,0.0018326670326480423
0.41363636363636364,4,0.0018735048425653985
0.4159090909090909,4,0.0019150213800286863
0.41818181818181815,4,0.001957224124035243
0.4204545454545454,4,0.0020001205945632122
0.42272727272727273,4,0.002043718352571546
0.425,4,0.0020880249999999994
0.42727272727272725,4,0.002133048179769141
0.4295454545454545,4,0.002178795575780342
0.4318181818181818,4,0.0022252749129157844
0.4340909090909091,4,0.0022724939570384537
0.43636363636363634,4,0.0023204605149921447
0.4386363636363636,4,0.0023691824346014603
0.44090909090909086,4,0.002418667604671811
0.4431818181818182,4,0.002468923954989413
0.44545454545454544,4,0.002519959456321289
0.4477272727272727,4,0.0025717821204152714
0.44999999999999996,4,0.002624399999999999
0.45227272727272727,4,0.002677821188784919
0.45454545454545453,4,0.002732053821460282
0.4568181818181818,4,0.0027871060736971514
0.45909090909090905,4,0.0028429861621473936
0.46136363636363636,4,0.0028997023444436855
0.4636363636363636,4,0.002957262919199508
0.4659090909090909,4,0.003015676226009152
0.46818181818181814,4,0.0030749506454477143
0.47045454545454546,4,0.003135094599071102
0.4727272727272727,4,0.003196116549416023
0.475,4,0.0032580249999999995
0.47727272727272724,4,0.003320828495321357
0.4795454545454545,4,0.0033845356208592296
0.4818181818181818,4,0.0034491550030735603
0.48409090909090907,4,0.003514695309405095
0.48636363636363633,4,0.00358116524827539
0.4886363636363636,4,0.00364857356908681
0.4909090909090909,4,0.0037169290622225256
0.49318181818181817,4,0.0037862405590465124
0.4954545454545454,4,0.003856516931903558
0.4977272727272727,4,0.003927767094119253
0.5,4,0.004
